scope,runs,id,title_ua,title_en,competition,count,frequency,frequency_percent
competition:league|formation:5-3-2|mode:hardcore,10000,76,Так!,Yes!,Both,584,0.0584,5.84
competition:league|formation:5-3-2|mode:hardcore,10000,77,Покращення вже сьогодні,A Better Life Today,Both,1380,0.138,13.8
competition:league|formation:5-3-2|mode:hardcore,10000,78,Опорник із Запоріжжя,CDM from Zaporizhzhia,Both,97,0.0097,0.97
competition:league|formation:5-3-2|mode:hardcore,10000,79,Мужики,The Lads,Both,69,0.0069,0.69
competition:league|formation:5-3-2|mode:hardcore,10000,80,Бойся Бога і пацанов с Крівова Рога,Fear God and Chaps from Kryvyi Rih,Both,78,0.0078,0.7799999999999999
competition:league|formation:5-3-2|mode:hardcore,10000,81,Олександрійське диво,Oleksandriya Miracle,Both,17,0.0017,0.16999999999999998
competition:league|formation:5-3-2|mode:hardcore,10000,82,Ковалівка в Європі,Kovalivka in Europe,Both,15,0.0015,0.15
competition:league|formation:5-3-2|mode:hardcore,10000,83,Потримай моє пиво,Hold My Beer,Both,48,0.0048,0.48
competition:league|formation:5-3-2|mode:hardcore,10000,84,Українське класичне,Ukrainian Clásico,Both,45,0.0045,0.44999999999999996
competition:league|formation:5-3-2|mode:hardcore,10000,85,"Ми всі різні, але ми українці",United Ukraine,Both,200,0.02,2
competition:league|formation:5-3-2|mode:hardcore,10000,86,Міміно,Mimino,Both,3,0.0003,0.03
competition:league|formation:5-3-2|mode:hardcore,10000,87,Суперорли,Super Eagles,Both,0,0,0
competition:league|formation:5-3-2|mode:hardcore,10000,88,Лінія Мажино,Maginot Line,Both,0,0,0
competition:league|formation:5-3-2|mode:hardcore,10000,89,П’ять пальців,Five Fingers,Both,7475,0.7475,74.75
competition:league|formation:5-3-2|mode:hardcore,10000,90,П’ятий елемент,The Fifth Element,Both,0,0,0
competition:league|formation:5-3-2|mode:hardcore,10000,91,Тризуб,Tryzub,Both,0,0,0
competition:league|formation:5-3-2|mode:hardcore,10000,92,Дуплет,Double Tap,Both,309,0.0309,3.09
competition:league|formation:5-3-2|mode:hardcore,10000,93,Це нормально,This Is Fine,League,4,0.0004,0.04
competition:league|formation:5-3-2|mode:hardcore,10000,94,Кийов і Львов не указ Ужгородови,Kyiv and Lviv Don’t Rule Uzhorod,Both,361,0.0361,3.61
competition:league|formation:5-3-2|mode:hardcore,10000,95,Албанська мафія,"Ti Shqipëri, më jep nder",Both,1,0.0001,0.01
competition:cup,60000,1,Кєнти,Kents,Both,0,0,0
competition:cup,60000,2,Файне місто,Faine Misto,Both,502,0.008366666666666666,0.8366666666666667
competition:cup,60000,3,Третя сила,The Third Force,Both,138,0.0023,0.22999999999999998
competition:cup,60000,4,Мрія Луческу,Lucescu’s Dream,Both,0,0,0
competition:cup,60000,5,Іноземний легіон,Foreign Legion,Both,0,0,0
competition:cup,60000,6,Слава Україні!,Slava Ukraini!,Both,6756,0.1126,11.26
competition:cup,60000,7,Донбас порожняк не гонить,Donbas Delivers,Both,8,0.00013333333333333334,0.013333333333333334
competition:cup,60000,8,Крим — це Україна!,Crimea Is Ukraine!,Both,704,0.011733333333333333,1.1733333333333333
competition:cup,60000,9,Кубок Львову!,Cup to Lviv!,Cup,92,0.0015333333333333334,0.15333333333333335
competition:cup,60000,10,Зрада,Zrada,Both,33592,0.5598666666666666,55.986666666666665
competition:cup,60000,11,За Вами виїхала СБУ,SBU Is Coming for You,Both,10948,0.18246666666666667,18.246666666666666
competition:cup,60000,12,Перед каждою ігрою!..,Before Every Game!..,League,0,0,0
competition:cup,60000,13,"Здається, Бог наказує нас за щось","Apparently, God Punishes Us",Both,21244,0.35406666666666664,35.406666666666666
competition:cup,60000,14,Перші назавжди,First Forever,League,0,0,0
competition:cup,60000,15,Весна 1999,Spring 1999,Both,6,0.0001,0.01
competition:cup,60000,16,Стамбул 2009,Istanbul 2009,Cup,4,0.00006666666666666667,0.006666666666666667
competition:cup,60000,17,Варшава 2015,Warsaw 2015,Cup,4,0.00006666666666666667,0.006666666666666667
competition:cup,60000,18,Ударна пара,Strike Partnership,Both,0,0,0
competition:cup,60000,19,Золотий м’яч,Ballon d’Or,Both,6,0.0001,0.01
competition:cup,60000,20,СаШо,SaSho,Cup,42,0.0007,0.06999999999999999
competition:cup,60000,21,Німеччина 2006,Germany 2006,Both,0,0,0
competition:cup,60000,22,Перший Кубок,The First Cup,Cup,2,0.000033333333333333335,0.0033333333333333335
competition:cup,60000,23,Непереможні,Invincibles,League,0,0,0
competition:cup,60000,24,Безкомпромісні,No Compromises,League,0,0,0
competition:cup,60000,25,Ідеально збалансовано,Perfectly Balanced,League,0,0,0
competition:cup,60000,26,Потужно,Powerful Stuff,League,0,0,0
competition:cup,60000,27,Сухий закон,Prohibition,Both,8,0.00013333333333333334,0.013333333333333334
competition:cup,60000,28,На класі,Pure Class,Cup,36,0.0006,0.06
competition:cup,60000,29,Нерви зі сталі,Nerves of Steel,Cup,58,0.0009666666666666667,0.09666666666666666
competition:cup,60000,30,Завдання провалено успішно,Task Failed Successfully,Cup,0,0,0
competition:cup,60000,31,Я так бачу,Trust My Eyes,Both,158,0.0026333333333333334,0.26333333333333336
competition:cup,60000,32,Монобільшість,Single-Party Majority,Both,0,0,0
competition:cup,60000,33,Коаліція,Coalition,Both,13416,0.2236,22.36
competition:cup,60000,34,Три мушкетери,The Three Musketeers,Both,10,0.00016666666666666666,0.016666666666666666
competition:cup,60000,35,Автобус припарковано,Bus Parked,Both,24,0.0004,0.04
competition:cup,60000,36,"Гдє «Дінамо», гдє?",Where TF “Dynamo” at?,Both,4,0.00006666666666666667,0.006666666666666667
competition:cup,60000,37,На благо города і всєх харьковчан,For the Good of Kharkiv and All of the Citizens,Both,4,0.00006666666666666667,0.006666666666666667
competition:cup,60000,38,Ящик горілки,A Crate of Vodka,Both,120,0.002,0.2
competition:cup,60000,39,Полтавська битва,Battle of Poltava,Cup,30,0.0005,0.05
competition:cup,60000,40,Дніпровський тандем,Dnipro Tandem,Both,10,0.00016666666666666666,0.016666666666666666
competition:cup,60000,41,Серце «Шахтаря»,Heart of Shakhtar,Both,0,0,0
competition:cup,60000,42,Бразильський трикутник,Brazilian Triangle,Both,0,0,0
competition:cup,60000,43,Слава нації,"Good Evening, We Are from Ukraine",Both,19,0.00031666666666666665,0.03166666666666666
competition:cup,60000,44,ООН,United Nations,Both,18,0.0003,0.03
competition:cup,60000,45,Балканський експрес,Balkan Express,Both,0,0,0
competition:cup,60000,46,Латиноамериканський квартал,Latin Quarter,Both,0,0,0
competition:cup,60000,47,Різні епохи. Один склад.,Different Eras. One Squad.,Both,19054,0.31756666666666666,31.756666666666668
competition:cup,60000,48,Жити по-новому,Living a New Way,Both,1876,0.031266666666666665,3.1266666666666665
competition:cup,60000,49,Назад у 90-ті,Back to the ’90s,Both,854,0.014233333333333334,1.4233333333333333
competition:cup,60000,50,Пропало все. Господи допоможи,Everything Is Lost. God Save Us All,League,0,0,0
competition:cup,60000,51,Нічия влаштовує,A Draw Will Do,League,0,0,0
competition:cup,60000,52,"Маємо те, що маємо",It Is What It Is,League,0,0,0
competition:cup,60000,53,На тоненького,By a Thread,League,0,0,0
competition:cup,60000,54,Бавовна,Bavovna,League,0,0,0
competition:cup,60000,55,Захист для слабаків,Defense Optional,League,0,0,0
competition:cup,60000,56,Лото «Забава»,The Lottery,Cup,76,0.0012666666666666666,0.12666666666666665
competition:cup,60000,57,На 120-й,In the 120th,Cup,18,0.0003,0.03
competition:cup,60000,58,"Пливли-пливли, а на березі...",Ch-ch-ch-choke Me!,Cup,912,0.0152,1.52
competition:cup,60000,59,"I Am from Bosnia, Take Me to America","I Am from Bosnia, Take Me to America",Both,112,0.0018666666666666666,0.18666666666666668
competition:cup,60000,60,На мінімалках,Bare Minimum,Cup,26,0.0004333333333333333,0.043333333333333335
competition:cup,60000,61,Динамівські серця,Hearts of “Dynamo”,Both,6,0.0001,0.01
competition:cup,60000,62,Фінал 2006,Final 2006,Cup,10,0.00016666666666666666,0.016666666666666666
competition:cup,60000,63,Легенда «Барселони»,Barcelona’s Legend,Both,168,0.0028,0.27999999999999997
competition:cup,60000,64,Промислова революція,Industrial Revolution,Both,1414,0.023566666666666666,2.3566666666666665
competition:cup,60000,65,Два крила,Two Wings,Both,8,0.00013333333333333334,0.013333333333333334
competition:cup,60000,66,Крізь роки,Through the Years,Both,28,0.00046666666666666666,0.04666666666666667
competition:cup,60000,67,Кобзарі,The Kobzars,Both,0,0,0
competition:cup,60000,68,Акт Злуки,Act of Unity,Both,5524,0.09206666666666667,9.206666666666667
competition:cup,60000,69,Кордони 1991,Borders of 1991,Both,102,0.0017,0.16999999999999998
competition:cup,60000,70,Львівське метро,Lviv Metro,Both,408,0.0068,0.6799999999999999
competition:cup,60000,71,Котлета по-київськи,Chicken Kyiv,Both,328,0.0054666666666666665,0.5466666666666666
competition:cup,60000,72,Кубок світу,World Cup,Both,0,0,0
competition:cup,60000,73,Кубок Африки,Africa Cup,Both,0,0,0
competition:cup,60000,74,День бабака,Groundhog Day,Cup,692,0.011533333333333333,1.1533333333333333
competition:cup,60000,75,Стара школа,Old School,Both,53,0.0008833333333333333,0.08833333333333333
competition:cup,60000,76,Так!,Yes!,Both,2578,0.04296666666666667,4.296666666666667
competition:cup,60000,77,Покращення вже сьогодні,A Better Life Today,Both,3446,0.057433333333333336,5.743333333333334
competition:cup,60000,78,Опорник із Запоріжжя,CDM from Zaporizhzhia,Both,608,0.010133333333333333,1.0133333333333332
competition:cup,60000,79,Мужики,The Lads,Both,306,0.0051,0.51
competition:cup,60000,80,Бойся Бога і пацанов с Крівова Рога,Fear God and Chaps from Kryvyi Rih,Both,424,0.007066666666666666,0.7066666666666667
competition:cup,60000,81,Олександрійське диво,Oleksandriya Miracle,Both,4,0.00006666666666666667,0.006666666666666667
competition:cup,60000,82,Ковалівка в Європі,Kovalivka in Europe,Both,76,0.0012666666666666666,0.12666666666666665
competition:cup,60000,83,Потримай моє пиво,Hold My Beer,Both,96,0.0016,0.16
competition:cup,60000,84,Українське класичне,Ukrainian Clásico,Both,160,0.0026666666666666666,0.26666666666666666
competition:cup,60000,85,"Ми всі різні, але ми українці",United Ukraine,Both,1540,0.025666666666666667,2.566666666666667
competition:cup,60000,86,Міміно,Mimino,Both,16,0.0002666666666666667,0.02666666666666667
competition:cup,60000,87,Суперорли,Super Eagles,Both,6,0.0001,0.01
competition:cup,60000,88,Лінія Мажино,Maginot Line,Both,0,0,0
competition:cup,60000,89,П’ять пальців,Five Fingers,Both,15620,0.26033333333333336,26.033333333333335
competition:cup,60000,90,П’ятий елемент,The Fifth Element,Both,58,0.0009666666666666667,0.09666666666666666
competition:cup,60000,91,Тризуб,Tryzub,Both,9998,0.16663333333333333,16.663333333333334
competition:cup,60000,92,Дуплет,Double Tap,Both,1060,0.017666666666666667,1.7666666666666668
competition:cup,60000,93,Це нормально,This Is Fine,League,0,0,0
competition:cup,60000,94,Кийов і Львов не указ Ужгородови,Kyiv and Lviv Don’t Rule Uzhorod,Both,1930,0.03216666666666667,3.216666666666667
competition:cup,60000,95,Албанська мафія,"Ti Shqipëri, më jep nder",Both,10,0.00016666666666666666,0.016666666666666666
competition:cup|formation:4-4-2|mode:normal,10000,1,Кєнти,Kents,Both,0,0,0
competition:cup|formation:4-4-2|mode:normal,10000,2,Файне місто,Faine Misto,Both,69,0.0069,0.69
competition:cup|formation:4-4-2|mode:normal,10000,3,Третя сила,The Third Force,Both,20,0.002,0.2
competition:cup|formation:4-4-2|mode:normal,10000,4,Мрія Луческу,Lucescu’s Dream,Both,0,0,0
competition:cup|formation:4-4-2|mode:normal,10000,5,Іноземний легіон,Foreign Legion,Both,0,0,0
competition:cup|formation:4-4-2|mode:normal,10000,6,Слава Україні!,Slava Ukraini!,Both,1088,0.1088,10.879999999999999
competition:cup|formation:4-4-2|mode:normal,10000,7,Донбас порожняк не гонить,Donbas Delivers,Both,2,0.0002,0.02
competition:cup|formation:4-4-2|mode:normal,10000,8,Крим — це Україна!,Crimea Is Ukraine!,Both,135,0.0135,1.35
competition:cup|formation:4-4-2|mode:normal,10000,9,Кубок Львову!,Cup to Lviv!,Cup,11,0.0011,0.11
competition:cup|formation:4-4-2|mode:normal,10000,10,Зрада,Zrada,Both,5550,0.555,55.50000000000001
competition:cup|formation:4-4-2|mode:normal,10000,11,За Вами виїхала СБУ,SBU Is Coming for You,Both,1832,0.1832,18.32
competition:cup|formation:4-4-2|mode:normal,10000,12,Перед каждою ігрою!..,Before Every Game!..,League,0,0,0
competition:cup|formation:4-4-2|mode:normal,10000,13,"Здається, Бог наказує нас за щось","Apparently, God Punishes Us",Both,3472,0.3472,34.72
competition:cup|formation:4-4-2|mode:normal,10000,14,Перші назавжди,First Forever,League,0,0,0
competition:cup|formation:4-4-2|mode:normal,10000,15,Весна 1999,Spring 1999,Both,0,0,0
competition:cup|formation:4-4-2|mode:normal,10000,16,Стамбул 2009,Istanbul 2009,Cup,0,0,0
competition:cup|formation:4-4-2|mode:normal,10000,17,Варшава 2015,Warsaw 2015,Cup,1,0.0001,0.01
competition:cup|formation:4-4-2|mode:normal,10000,18,Ударна пара,Strike Partnership,Both,0,0,0
competition:cup|formation:4-4-2|mode:normal,10000,19,Золотий м’яч,Ballon d’Or,Both,2,0.0002,0.02
competition:cup|formation:4-4-2|mode:normal,10000,20,СаШо,SaSho,Cup,8,0.0008,0.08
competition:cup|formation:4-4-2|mode:normal,10000,21,Німеччина 2006,Germany 2006,Both,0,0,0
competition:cup|formation:4-4-2|mode:normal,10000,22,Перший Кубок,The First Cup,Cup,0,0,0
competition:cup|formation:4-4-2|mode:normal,10000,23,Непереможні,Invincibles,League,0,0,0
competition:cup|formation:4-4-2|mode:normal,10000,24,Безкомпромісні,No Compromises,League,0,0,0
competition:cup|formation:4-4-2|mode:normal,10000,25,Ідеально збалансовано,Perfectly Balanced,League,0,0,0
competition:cup|formation:4-4-2|mode:normal,10000,26,Потужно,Powerful Stuff,League,0,0,0
competition:cup|formation:4-4-2|mode:normal,10000,27,Сухий закон,Prohibition,Both,1,0.0001,0.01
competition:cup|formation:4-4-2|mode:normal,10000,28,На класі,Pure Class,Cup,10,0.001,0.1
competition:cup|formation:4-4-2|mode:normal,10000,29,Нерви зі сталі,Nerves of Steel,Cup,8,0.0008,0.08
competition:cup|formation:4-4-2|mode:normal,10000,30,Завдання провалено успішно,Task Failed Successfully,Cup,0,0,0
